%     time           SZ11           SZ12           SZ13           SZ22           SZ23           SZ33
    0.4698    -1.4516e-07              0              0    -1.4868e-07              0    -1.1298e-06
      0.47    -1.6768e-07              0              0    -1.7105e-07              0    -1.1619e-06
    0.4702    -1.8727e-07              0              0    -1.9049e-07              0    -1.1891e-06
    0.4704    -2.0395e-07              0              0    -2.0702e-07              0    -1.2117e-06
    0.4706    -2.1776e-07              0              0    -2.2066e-07              0      -1.23e-06
    0.4708    -2.2874e-07              0              0    -2.3147e-07              0    -1.2445e-06
     0.471    -2.3694e-07              0              0    -2.3951e-07              0    -1.2556e-06
    0.4712    -2.4243e-07              0              0    -2.4482e-07              0    -1.2637e-06
    0.4714    -2.4528e-07              0              0     -2.475e-07              0    -1.2692e-06
    0.4716    -2.4556e-07              0              0     -2.476e-07              0    -1.2727e-06
    0.4718    -2.4336e-07              0              0    -2.4522e-07              0    -1.2744e-06
     0.472    -2.3875e-07              0              0    -2.4042e-07              0    -1.2749e-06
    0.4722    -2.3181e-07              0              0     -2.333e-07              0    -1.2745e-06
    0.4724    -2.2262e-07              0              0    -2.2391e-07              0    -1.2735e-06
    0.4726    -2.1123e-07              0              0    -2.1233e-07              0    -1.2723e-06
    0.4728    -1.9771e-07              0              0    -1.9861e-07              0     -1.271e-06
     0.473     -1.821e-07              0              0    -1.8282e-07              0    -1.2698e-06
    0.4732    -1.6446e-07              0              0    -1.6498e-07              0    -1.2689e-06
    0.4734     -1.448e-07              0              0    -1.4512e-07              0    -1.2683e-06
    0.4736    -1.2314e-07              0              0    -1.2327e-07              0     -1.268e-06
    0.4738      -9.95e-08              0              0    -9.9426e-08              0    -1.2679e-06
     0.474    -7.3863e-08              0              0     -7.359e-08              0    -1.2678e-06
    0.4742    -4.6217e-08              0              0    -4.5745e-08              0    -1.2676e-06
    0.4744    -1.6541e-08              0              0    -1.5868e-08              0     -1.267e-06
    0.4746     1.5197e-08              0              0      1.607e-08              0    -1.2656e-06
    0.4748     4.9029e-08              0              0     5.0102e-08              0     -1.263e-06
     0.475     8.4992e-08              0              0     8.6266e-08              0     -1.259e-06
    0.4752     1.2312e-07              0              0      1.246e-07              0    -1.2529e-06
    0.4754     1.6345e-07              0              0     1.6513e-07              0    -1.2445e-06
    0.4756       2.06e-07              0              0     2.0788e-07              0    -1.2331e-06
    0.4758      2.508e-07              0              0     2.5288e-07              0    -1.2183e-06
     0.476     2.9784e-07              0              0     3.0012e-07              0    -1.1997e-06
    0.4762     3.4712e-07              0              0      3.496e-07              0    -1.1768e-06
    0.4764      3.986e-07              0              0     4.0127e-07              0    -1.1492e-06
    0.4766     4.5223e-07              0              0      4.551e-07              0    -1.1165e-06
    0.4768     5.0794e-07              0              0     5.1101e-07              0    -1.0784e-06
     0.477     5.6564e-07              0              0      5.689e-07              0    -1.0347e-06
    0.4772     6.2519e-07              0              0     6.2864e-07              0    -9.8502e-07
    0.4774     6.8645e-07              0              0     6.9009e-07              0    -9.2936e-07
    0.4776     7.4923e-07              0              0     7.5306e-07              0     -8.676e-07
    0.4778     8.1334e-07              0              0     8.1735e-07              0    -7.9977e-07
     0.478     8.7854e-07              0              0     8.8273e-07              0    -7.2593e-07
    0.4782     9.4458e-07              0              0     9.4894e-07              0    -6.4627e-07
    0.4784     1.0112e-06              0              0     1.0157e-06              0    -5.6102e-07
    0.4786      1.078e-06              0              0     1.0827e-06              0     -4.705e-07
    0.4788     1.1448e-06              0              0     1.1497e-06              0    -3.7511e-07
     0.479     1.2112e-06              0              0     1.2162e-06              0     -2.753e-07
    0.4792     1.2768e-06              0              0      1.282e-06              0     -1.716e-07
    0.4794     1.3414e-06              0              0     1.3467e-06              0    -6.4597e-08
    0.4796     1.4045e-06              0              0       1.41e-06              0     4.5088e-08
    0.4798     1.4659e-06              0              0     1.4715e-06              0     1.5678e-07
      0.48     1.5251e-06              0              0     1.5308e-06              0     2.6977e-07
    0.4802     1.5818e-06              0              0     1.5876e-06              0     3.8334e-07
    0.4804     1.6357e-06              0              0     1.6417e-06              0     4.9674e-07
    0.4806     1.6865e-06              0              0     1.6926e-06              0     6.0921e-07
    0.4808     1.7339e-06              0              0     1.7401e-06              0     7.2003e-07
     0.481     1.7777e-06              0              0      1.784e-06              0     8.2846e-07
    0.4812     1.8176e-06              0              0      1.824e-06              0     9.3379e-07
    0.4814     1.8534e-06              0              0       1.86e-06              0     1.0353e-06
    0.4816     1.8851e-06              0              0     1.8917e-06              0     1.1325e-06
