%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
      2657     3.0345e-10              0     2.0343e-10              0    -8.3901e-11              0    -2.1044e-11             -0    -2.5337e-10
      2658     3.0551e-10              0     2.2251e-10              0    -1.5397e-10              0    -2.2976e-11             -0    -3.0834e-10
      2659     3.0593e-10              0     2.3985e-10              0    -2.2262e-10              0    -2.4293e-11             -0    -3.5997e-10
      2660      3.047e-10              0     2.5526e-10              0    -2.8916e-10              0    -2.4967e-11             -0    -4.0774e-10
      2661     3.0182e-10              0     2.6857e-10              0     -3.529e-10              0    -2.4977e-11             -0    -4.5117e-10
      2662      2.973e-10              0     2.7964e-10              0     -4.132e-10              0    -2.4313e-11             -0    -4.8984e-10
      2663     2.9115e-10              0     2.8834e-10              0    -4.6944e-10              0    -2.2971e-11             -0    -5.2336e-10
      2664     2.8341e-10              0     2.9457e-10              0    -5.2104e-10              0    -2.0958e-11             -0     -5.514e-10
      2665     2.7412e-10              0     2.9824e-10              0    -5.6746e-10              0     -1.829e-11             -0    -5.7369e-10
      2666     2.6333e-10              0     2.9931e-10              0    -6.0824e-10              0    -1.4989e-11             -0       -5.9e-10
      2667     2.5111e-10              0     2.9774e-10              0    -6.4294e-10              0    -1.1089e-11             -0    -6.0019e-10
      2668     2.3752e-10              0     2.9353e-10              0     -6.712e-10              0    -6.6301e-12             -0    -6.0417e-10
      2669     2.2265e-10              0      2.867e-10              0    -6.9273e-10              0    -1.6622e-12             -0    -6.0191e-10
      2670      2.066e-10              0     2.7729e-10              0     -7.073e-10              0     3.7584e-12              0    -5.9344e-10
      2671     1.8946e-10              0     2.6539e-10              0    -7.1474e-10              0      9.568e-12              0    -5.7887e-10
      2672     1.7133e-10              0     2.5109e-10              0    -7.1497e-10              0     1.5697e-11              0    -5.5836e-10
      2673     1.5235e-10              0      2.345e-10              0    -7.0797e-10              0     2.2069e-11              0    -5.3213e-10
      2674     1.3262e-10              0     2.1577e-10              0    -6.9381e-10              0     2.8605e-11              0    -5.0046e-10
      2675     1.1227e-10              0     1.9507e-10              0    -6.7261e-10              0     3.5221e-11              0    -4.6369e-10
      2676     9.1433e-11              0     1.7257e-10              0    -6.4458e-10              0     4.1828e-11              0     -4.222e-10
      2677     7.0243e-11              0     1.4849e-10              0    -6.0999e-10              0     4.8339e-11              0    -3.7643e-10
      2678     4.8835e-11              0     1.2304e-10              0    -5.6919e-10              0     5.4663e-11              0    -3.2686e-10
      2679     2.7344e-11              0     9.6441e-11              0    -5.2256e-10              0      6.071e-11              0    -2.7401e-10
      2680     5.9078e-12              0     6.8947e-11              0    -4.7059e-10              0     6.6392e-11              0    -2.1841e-10
      2681    -1.5338e-11              0     4.0807e-11              0    -4.1378e-10              0     7.1622e-11              0    -1.6066e-10
      2682     -3.626e-11              0     1.2278e-11              0    -3.5271e-10              0     7.6317e-11              0    -1.0134e-10
      2683    -5.6728e-11              0    -1.6379e-11              0    -2.8798e-10              0     8.0398e-11              0    -4.1075e-11
      2684    -7.6616e-11              0    -4.4899e-11              0    -2.2025e-10              0     8.3792e-11              0     1.9518e-11
      2685    -9.5803e-11              0    -7.3021e-11              0     -1.502e-10              0     8.6431e-11              0     7.9815e-11
      2686    -1.1417e-10              0    -1.0049e-10              0     -7.853e-11              0     8.8254e-11              0     1.3919e-10
      2687    -1.3162e-10              0    -1.2704e-10              0    -5.9687e-12              0      8.921e-11              0     1.9705e-10
      2688    -1.4804e-10             -0    -1.5245e-10             -0     6.6752e-11              0     8.9255e-11              0     2.5278e-10
      2689    -1.6334e-10             -0    -1.7647e-10             -0      1.389e-10              0     8.8354e-11              0     3.0581e-10
      2690    -1.7745e-10             -0    -1.9889e-10             -0     2.0973e-10              0     8.6482e-11              0     3.5561e-10
      2691    -1.9028e-10             -0    -2.1951e-10             -0     2.7855e-10              0     8.3627e-11              0     4.0167e-10
      2692    -2.0177e-10             -0    -2.3814e-10             -0     3.4463e-10              0     7.9783e-11              0      4.435e-10
      2693    -2.1188e-10             -0    -2.5461e-10             -0     4.0732e-10              0     7.4958e-11              0      4.807e-10
      2694    -2.2057e-10             -0    -2.6879e-10             -0     4.6598e-10              0     6.9171e-11              0     5.1287e-10
      2695    -2.2779e-10             -0    -2.8054e-10             -0        5.2e-10              0     6.2451e-11              0      5.397e-10
      2696    -2.3354e-10             -0    -2.8978e-10             -0     5.6884e-10              0     5.4837e-11              0      5.609e-10
      2697     -2.378e-10             -0    -2.9643e-10             -0     6.1199e-10              0     4.6381e-11              0     5.7628e-10
      2698    -2.4059e-10             -0    -3.0043e-10             -0     6.4902e-10              0     3.7143e-11              0     5.8566e-10
      2699    -2.4192e-10             -0    -3.0177e-10             -0     6.7953e-10              0     2.7194e-11              0     5.8896e-10
      2700    -2.4181e-10             -0    -3.0046e-10             -0     7.0323e-10              0     1.6614e-11              0     5.8615e-10
      2701     -2.403e-10             -0    -2.9651e-10             -0     7.1985e-10              0     5.4901e-12              0     5.7727e-10
      2702    -2.3744e-10             -0    -2.8998e-10             -0     7.2922e-10              0    -6.0815e-12             -0      5.624e-10
      2703    -2.3328e-10             -0    -2.8096e-10             -0     7.3125e-10              0    -1.7998e-11             -0      5.417e-10
      2704    -2.2789e-10             -0    -2.6953e-10             -0     7.2591e-10              0    -3.0153e-11             -0     5.1539e-10
      2705    -2.2134e-10             -0    -2.5584e-10             -0     7.1323e-10              0    -4.2432e-11             -0     4.8374e-10
      2706    -2.1372e-10             -0    -2.4003e-10             -0     6.9335e-10              0     -5.472e-11             -0     4.4708e-10
      2707    -2.0511e-10             -0    -2.2226e-10             -0     6.6646e-10              0    -6.6898e-11             -0     4.0578e-10
      2708    -1.9561e-10             -0    -2.0272e-10             -0     6.3283e-10              0    -7.8847e-11             -0     3.6026e-10
      2709    -1.8531e-10             -0    -1.8161e-10             -0     5.9278e-10              0    -9.0447e-11             -0     3.1101e-10
      2710    -1.7431e-10             -0    -1.5914e-10             -0     5.4673e-10              0    -1.0158e-10             -0     2.5852e-10
      2711    -1.6272e-10             -0    -1.3555e-10             -0     4.9512e-10              0    -1.1213e-10             -0     2.0332e-10
