%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
       751     1.5574e-10              0     2.6155e-10              0    -6.2247e-10              0    -1.0603e-10              0    -5.7757e-10
       752     1.5878e-10              0     2.5292e-10              0    -6.1123e-10              0    -9.8806e-11              0    -5.4003e-10
       753     1.6056e-10              0     2.4193e-10              0    -5.9379e-10              0    -9.0534e-11              0    -4.9697e-10
       754     1.6113e-10              0     2.2871e-10              0     -5.703e-10              0    -8.1265e-11              0    -4.4881e-10
       755     1.6052e-10              0     2.1343e-10              0    -5.4098e-10              0     -7.107e-11              0    -3.9602e-10
       756     1.5879e-10              0     1.9626e-10              0     -5.061e-10              0    -6.0025e-11              0    -3.3912e-10
       757     1.5601e-10              0     1.7741e-10              0    -4.6598e-10              0     -4.822e-11              0    -2.7867e-10
       758     1.5223e-10              0     1.5709e-10              0    -4.2101e-10              0    -3.5751e-11              0    -2.1527e-10
       759     1.4754e-10              0     1.3552e-10              0    -3.7163e-10              0    -2.2721e-11              0    -1.4954e-10
       760     1.4203e-10              0     1.1296e-10              0    -3.1831e-10              0    -9.2412e-12              0     -8.215e-11
       761     1.3577e-10              0     8.9642e-11              0    -2.6158e-10              0     4.5717e-12              0    -1.3755e-11
       762     1.2887e-10              0     6.5826e-11              0      -2.02e-10              0     1.8598e-11              0     5.4958e-11
       763     1.2142e-10              0     4.1769e-11              0    -1.4017e-10              0     3.2712e-11              0      1.233e-10
       764     1.1353e-10              0      1.773e-11              0    -7.6686e-11              0     4.6791e-11              0      1.906e-10
       765     1.0528e-10              0    -6.0351e-12              0    -1.2198e-11              0     6.0706e-11              0     2.5617e-10
       766     9.6799e-11              0    -2.9273e-11              0     5.2648e-11              0     7.4332e-11              0     3.1937e-10
       767     8.8172e-11              0     -5.174e-11              0      1.172e-10              0     8.7545e-11              0     3.7955e-10
       768     7.9502e-11              0    -7.3199e-11              0      1.808e-10              0     1.0022e-10              0     4.3611e-10
       769     7.0888e-11              0    -9.3428e-11              0      2.428e-10              0     1.1225e-10              0     4.8849e-10
       770     6.2425e-11              0    -1.1222e-10              0     3.0258e-10              0     1.2352e-10              0     5.3615e-10
       771     5.4202e-11              0    -1.2938e-10              0     3.5951e-10              0     1.3392e-10              0     5.7861e-10
       772     4.6303e-11              0    -1.4473e-10              0     4.1302e-10              0     1.4335e-10              0     6.1545e-10
       773     3.8809e-11              0    -1.5813e-10              0     4.6254e-10              0     1.5173e-10              0      6.463e-10
       774      3.179e-11              0    -1.6943e-10              0     5.0757e-10              0     1.5898e-10              0     6.7083e-10
       775     2.5312e-11              0    -1.7854e-10              0     5.4764e-10              0     1.6503e-10              0      6.888e-10
       776     1.9432e-11              0    -1.8536e-10              0     5.8231e-10              0     1.6982e-10              0     7.0003e-10
       777     1.4197e-11              0    -1.8984e-10              0     6.1123e-10              0     1.7331e-10              0     7.0439e-10
       778     9.6475e-12              0    -1.9194e-10              0     6.3407e-10              0     1.7545e-10              0     7.0184e-10
       779     5.8136e-12              0    -1.9166e-10              0     6.5059e-10              0     1.7624e-10              0     6.9239e-10
       780     2.7164e-12              0    -1.8901e-10              0     6.6061e-10              0     1.7565e-10              0     6.7614e-10
       781     3.6752e-13              0    -1.8404e-10              0     6.6399e-10              0     1.7369e-10              0     6.5324e-10
       782    -1.2307e-12              0    -1.7681e-10              0     6.6068e-10              0     1.7039e-10              0     6.2391e-10
       783    -2.0856e-12              0    -1.6741e-10              0      6.507e-10              0     1.6575e-10              0     5.8845e-10
       784    -2.2133e-12              0    -1.5597e-10              0     6.3413e-10              0     1.5984e-10              0      5.472e-10
       785    -1.6391e-12              0    -1.4262e-10              0      6.111e-10              0     1.5269e-10              0     5.0057e-10
       786    -3.9673e-13              0    -1.2752e-10              0     5.8184e-10              0     1.4437e-10              0     4.4902e-10
       787     1.4721e-12              0    -1.1085e-10              0     5.4662e-10              0     1.3496e-10              0     3.9306e-10
       788      3.918e-12              0      -9.28e-11              0     5.0578e-10              0     1.2453e-10              0     3.3325e-10
       789     6.8848e-12              0    -7.3578e-11              0     4.5972e-10              0     1.1319e-10              0     2.7018e-10
       790      1.031e-11              0    -5.3407e-11              0     4.0888e-10              0     1.0102e-10              0     2.0447e-10
       791     1.4126e-11              0     -3.252e-11              0     3.5377e-10              0     8.8149e-11              0     1.3678e-10
       792     1.8259e-11              0    -1.1154e-11              0     2.9493e-10              0     7.4674e-11              0     6.7774e-11
       793     2.2634e-11              0     1.0444e-11              0     2.3296e-10              0      6.072e-11              0    -1.8594e-12
       794     2.7171e-11              0     3.2028e-11              0     1.6845e-10              0     4.6407e-11              0     -7.143e-11
       795     3.1788e-11              0     5.3351e-11              0     1.0207e-10              0     3.1859e-11              0    -1.4025e-10
       796     3.6402e-11              0     7.4169e-11              0     3.4485e-11              0     1.7202e-11              0    -2.0763e-10
